datetime,site,geometry,SWE,SWE_units,SNOWDEPTH,SNOWDEPTH_units,AVG AIR TEMP,AVG AIR TEMP_units,datasource
2020-08-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,55.94,degF,NRCS
2020-08-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,55.22,degF,NRCS
2020-08-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,53.06,degF,NRCS
2020-08-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,53.24,degF,NRCS
2020-08-29 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.72,degF,NRCS
2020-08-30 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,48.74,degF,NRCS
2020-08-31 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,53.42,degF,NRCS
2020-09-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,45.32,degF,NRCS
2020-09-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,49.82,degF,NRCS
2020-09-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,52.52,degF,NRCS
2020-09-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,56.3,degF,NRCS
2020-09-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,57.38,degF,NRCS
2020-09-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,56.48,degF,NRCS
2020-09-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,54.32,degF,NRCS
2020-09-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,39.2,degF,NRCS
2020-09-09 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.5,in,4.0,in,32.9,degF,NRCS
2020-09-10 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.3,in,2.0,in,35.96,degF,NRCS
2020-09-11 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.3,in,2.0,in,40.28,degF,NRCS
2020-09-12 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,44.78,degF,NRCS
2020-09-13 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,48.74,degF,NRCS
2020-09-14 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,48.74,degF,NRCS
2020-09-15 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,48.2,degF,NRCS
2020-09-16 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,49.28,degF,NRCS
2020-09-17 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,49.1,degF,NRCS
2020-09-18 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.36,degF,NRCS
2020-09-19 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.54,degF,NRCS
2020-09-20 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.0,degF,NRCS
2020-09-21 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,49.28,degF,NRCS
2020-09-22 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,46.94,degF,NRCS
2020-09-23 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,46.94,degF,NRCS
2020-09-24 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.18,degF,NRCS
2020-09-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,51.8,degF,NRCS
2020-09-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.18,degF,NRCS
2020-09-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,47.12,degF,NRCS
2020-09-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,37.04,degF,NRCS
2020-09-29 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,43.88,degF,NRCS
2020-09-30 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,45.5,degF,NRCS
2020-10-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,44.78,degF,NRCS
2020-10-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,44.6,degF,NRCS
2020-10-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,43.7,degF,NRCS
2020-10-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,45.14,degF,NRCS
2020-10-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,45.5,degF,NRCS
2020-10-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,48.02,degF,NRCS
2020-10-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,49.28,degF,NRCS
2020-10-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,47.3,degF,NRCS
2020-10-09 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,47.84,degF,NRCS
2020-10-10 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,47.84,degF,NRCS
2020-10-11 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,41.36,degF,NRCS
2020-10-12 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,38.3,degF,NRCS
2020-10-13 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,43.52,degF,NRCS
2020-10-14 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,50.54,degF,NRCS
2020-10-15 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,39.2,degF,NRCS
2020-10-16 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,39.2,degF,NRCS
2020-10-17 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,42.98,degF,NRCS
2020-10-18 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,43.88,degF,NRCS
2020-10-19 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,42.44,degF,NRCS
2020-10-20 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,42.98,degF,NRCS
2020-10-21 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,43.7,degF,NRCS
2020-10-22 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,44.24,degF,NRCS
2020-10-23 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,42.26,degF,NRCS
2020-10-24 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,47.12,degF,NRCS
2020-10-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,36.68,degF,NRCS
2020-10-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.4,in,4.0,in,10.58,degF,NRCS
2020-10-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.4,in,6.0,in,17.6,degF,NRCS
2020-10-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.5,in,4.0,in,24.8,degF,NRCS
2020-10-29 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.6,in,3.0,in,31.1,degF,NRCS
2020-10-30 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.6,in,3.0,in,33.44,degF,NRCS
2020-10-31 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.6,in,3.0,in,34.88,degF,NRCS
2020-11-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.6,in,2.0,in,38.66,degF,NRCS
2020-11-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.5,in,1.0,in,39.56,degF,NRCS
2020-11-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.3,in,1.0,in,40.46,degF,NRCS
2020-11-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.1,in,1.0,in,38.12,degF,NRCS
2020-11-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,40.28,degF,NRCS
2020-11-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,43.16,degF,NRCS
2020-11-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.0,in,0.0,in,36.5,degF,NRCS
2020-11-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.5,in,1.0,in,26.24,degF,NRCS
2020-11-09 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),0.8,in,6.0,in,21.38,degF,NRCS
2020-11-10 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.2,in,11.0,in,15.62,degF,NRCS
2020-11-11 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.2,in,9.0,in,20.48,degF,NRCS
2020-11-12 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.3,in,7.0,in,22.28,degF,NRCS
2020-11-13 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.3,in,7.0,in,29.3,degF,NRCS
2020-11-14 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.3,in,7.0,in,21.2,degF,NRCS
2020-11-15 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.6,in,12.0,in,28.04,degF,NRCS
2020-11-16 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,10.0,in,30.02,degF,NRCS
2020-11-17 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,9.0,in,34.88,degF,NRCS
2020-11-18 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,9.0,in,41.54,degF,NRCS
2020-11-19 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,8.0,in,37.94,degF,NRCS
2020-11-20 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,7.0,in,38.66,degF,NRCS
2020-11-21 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,7.0,in,35.06,degF,NRCS
2020-11-22 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.7,in,7.0,in,33.8,degF,NRCS
2020-11-23 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),1.8,in,7.0,in,34.88,degF,NRCS
2020-11-24 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.3,in,12.0,in,23.0,degF,NRCS
2020-11-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,17.0,in,20.12,degF,NRCS
2020-11-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,15.0,in,21.56,degF,NRCS
2020-11-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,15.0,in,16.7,degF,NRCS
2020-11-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,15.0,in,17.06,degF,NRCS
2020-11-29 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,14.0,in,17.6,degF,NRCS
2020-11-30 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,14.0,in,20.3,degF,NRCS
2020-12-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.7,in,14.0,in,17.96,degF,NRCS
2020-12-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,15.0,in,10.76,degF,NRCS
2020-12-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,15.0,in,11.84,degF,NRCS
2020-12-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,15.0,in,23.72,degF,NRCS
2020-12-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,14.0,in,24.98,degF,NRCS
2020-12-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,14.0,in,24.26,degF,NRCS
2020-12-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,14.0,in,26.42,degF,NRCS
2020-12-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,14.0,in,29.3,degF,NRCS
2020-12-09 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,13.0,in,29.48,degF,NRCS
2020-12-10 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.8,in,13.0,in,26.78,degF,NRCS
2020-12-11 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),2.9,in,16.0,in,19.04,degF,NRCS
2020-12-12 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),3.0,in,20.0,in,15.98,degF,NRCS
2020-12-13 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),3.7,in,25.0,in,10.22,degF,NRCS
2020-12-14 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),3.8,in,22.0,in,21.02,degF,NRCS
2020-12-15 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.0,in,25.0,in,10.94,degF,NRCS
2020-12-16 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.0,in,24.0,in,14.18,degF,NRCS
2020-12-17 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.0,in,22.0,in,24.98,degF,NRCS
2020-12-18 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.2,in,23.0,in,20.84,degF,NRCS
2020-12-19 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.4,in,26.0,in,12.74,degF,NRCS
2020-12-20 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.4,in,25.0,in,17.6,degF,NRCS
2020-12-21 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.4,in,24.0,in,25.34,degF,NRCS
2020-12-22 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.4,in,23.0,in,27.32,degF,NRCS
2020-12-23 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.5,in,23.0,in,5.9,degF,NRCS
2020-12-24 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.6,in,24.0,in,11.84,degF,NRCS
2020-12-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.6,in,23.0,in,24.08,degF,NRCS
2020-12-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.6,in,23.0,in,28.4,degF,NRCS
2020-12-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.6,in,22.0,in,23.0,degF,NRCS
2020-12-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),4.6,in,22.0,in,27.14,degF,NRCS
2020-12-29 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,30.0,in,16.16,degF,NRCS
2020-12-30 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,27.0,in,7.7,degF,NRCS
2020-12-31 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,27.0,in,16.34,degF,NRCS
2021-01-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,26.0,in,17.6,degF,NRCS
2021-01-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,26.0,in,15.08,degF,NRCS
2021-01-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,26.0,in,18.68,degF,NRCS
2021-01-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,25.0,in,24.26,degF,NRCS
2021-01-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.2,in,24.0,in,25.34,degF,NRCS
2021-01-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,28.0,in,14.9,degF,NRCS
2021-01-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,27.0,in,20.3,degF,NRCS
2021-01-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,27.0,in,19.04,degF,NRCS
2021-01-09 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,26.0,in,16.16,degF,NRCS
2021-01-10 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,26.0,in,12.02,degF,NRCS
2021-01-11 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,26.0,in,9.32,degF,NRCS
2021-01-12 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,26.0,in,17.6,degF,NRCS
2021-01-13 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,26.0,in,28.04,degF,NRCS
2021-01-14 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,25.0,in,24.26,degF,NRCS
2021-01-15 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,25.0,in,19.4,degF,NRCS
2021-01-16 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,25.0,in,23.9,degF,NRCS
2021-01-17 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.4,in,25.0,in,27.14,degF,NRCS
2021-01-18 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.5,in,26.0,in,25.34,degF,NRCS
2021-01-19 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.5,in,25.0,in,23.36,degF,NRCS
2021-01-20 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.6,in,26.0,in,24.44,degF,NRCS
2021-01-21 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.6,in,26.0,in,23.9,degF,NRCS
2021-01-22 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.7,in,26.0,in,26.42,degF,NRCS
2021-01-23 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),5.9,in,28.0,in,25.7,degF,NRCS
2021-01-24 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),6.1,in,31.0,in,21.92,degF,NRCS
2021-01-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),6.8,in,40.0,in,15.98,degF,NRCS
2021-01-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),6.8,in,37.0,in,11.84,degF,NRCS
2021-01-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),6.8,in,36.0,in,17.06,degF,NRCS
2021-01-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),6.8,in,34.0,in,30.56,degF,NRCS
2021-01-29 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),6.9,in,33.0,in,29.66,degF,NRCS
2021-01-30 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.2,in,37.0,in,19.22,degF,NRCS
2021-01-31 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.2,in,36.0,in,18.86,degF,NRCS
2021-02-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.2,in,34.0,in,32.9,degF,NRCS
2021-02-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.3,in,34.0,in,35.6,degF,NRCS
2021-02-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.4,in,32.0,in,35.42,degF,NRCS
2021-02-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.7,in,37.0,in,15.08,degF,NRCS
2021-02-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.8,in,37.0,in,15.98,degF,NRCS
2021-02-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.9,in,37.0,in,20.66,degF,NRCS
2021-02-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.9,in,35.0,in,25.7,degF,NRCS
2021-02-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.9,in,35.0,in,31.82,degF,NRCS
2021-02-09 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.9,in,34.0,in,32.0,degF,NRCS
2021-02-10 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),7.9,in,33.0,in,26.78,degF,NRCS
2021-02-11 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),8.1,in,35.0,in,25.52,degF,NRCS
2021-02-12 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),8.1,in,34.0,in,29.84,degF,NRCS
2021-02-13 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),8.2,in,35.0,in,26.78,degF,NRCS
2021-02-14 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),8.4,in,36.0,in,16.34,degF,NRCS
2021-02-15 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),8.4,in,37.0,in,15.62,degF,NRCS
2021-02-16 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),8.5,in,37.0,in,18.5,degF,NRCS
2021-02-17 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.1,in,43.0,in,14.9,degF,NRCS
2021-02-18 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.2,in,43.0,in,9.68,degF,NRCS
2021-02-19 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.2,in,42.0,in,21.38,degF,NRCS
2021-02-20 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.3,in,40.0,in,27.32,degF,NRCS
2021-02-21 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.6,in,42.0,in,14.9,degF,NRCS
2021-02-22 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,43.0,in,20.84,degF,NRCS
2021-02-23 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,41.0,in,25.88,degF,NRCS
2021-02-24 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,40.0,in,23.18,degF,NRCS
2021-02-25 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,39.0,in,20.66,degF,NRCS
2021-02-26 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,38.0,in,22.28,degF,NRCS
2021-02-27 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,38.0,in,18.32,degF,NRCS
2021-02-28 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,39.0,in,7.16,degF,NRCS
2021-03-01 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,39.0,in,18.5,degF,NRCS
2021-03-02 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.7,in,38.0,in,26.24,degF,NRCS
2021-03-03 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.8,in,37.0,in,30.92,degF,NRCS
2021-03-04 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),9.8,in,38.0,in,28.58,degF,NRCS
2021-03-05 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),10.1,in,43.0,in,29.48,degF,NRCS
2021-03-06 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),10.1,in,40.0,in,31.46,degF,NRCS
2021-03-07 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),10.1,in,39.0,in,34.88,degF,NRCS
2021-03-08 08:00:00+00:00,538:CO:SNTL,POINT Z (-107.6762 37.93389 9812),10.1,in,38.0,in,36.68,degF,NRCS
